pastry,salty snack,whole milk
semi-finished bread,sausage,whole milk,yogurt
cooking chocolate,hygiene articles
whole milk,soda
shopping bags,pip fruit,tropical fruit
margarine,sausage,margarine
white bread,citrus fruit
hamburger meat,dish cleaner,pip fruit
citrus fruit,berries
butter,berries
yogurt,oil
other vegetables,hamburger meat
whole milk,specialty chocolate
pasta,flower (seeds)
newspapers,cream cheese
bottled water,whole milk
sugar,specialty chocolate,artif. sweetener,curd,soda
tropical fruit,whole milk
tropical fruit,soap,whole milk,berries
newspapers,yogurt
ham,tropical fruit
pip fruit,butter,soda
other vegetables,onions,soda
pastry,berries
newspapers,frankfurter
soda,berries,flower (seeds)
pet care,citrus fruit
tropical fruit,yogurt
cream cheese,popcorn,frozen fish
tropical fruit,oil
berries,curd
shopping bags,rolls/buns
whipped/sour cream,other vegetables
chewing gum,red/blush wine,soda
pork,pip fruit
detergent,sausage
frankfurter,frozen vegetables,butter,other vegetables
root vegetables,domestic eggs
long life bakery product,canned vegetables
instant coffee,soda
shopping bags,curd
rum,soap
frankfurter,tropical fruit
yogurt,sparkling wine
canned fish,bottled beer,bottled water
frozen potato products,pip fruit,tropical fruit,sweet spreads,chocolate,napkins,candles,seasonal products
soda,bottled beer
fruit/vegetable juice,long life bakery product
fruit/vegetable juice,whole milk
newspapers,root vegetables
root vegetables,root vegetables,pastry,root vegetables
chicken,cream cheese,rolls/buns,dishes
rolls/buns,meat
other vegetables,liquor
newspapers,canned beer
pastry,UHT-milk
newspapers,UHT-milk,salty snack
pork,hygiene articles
hard cheese,cling film/bags,citrus fruit
whole milk,tropical fruit,herbs
tropical fruit,rolls/buns
bathroom cleaner,whole milk
soda,coffee
ham,whole milk
hygiene articles,whipped/sour cream
soda,hard cheese,chocolate marshmallow
rolls/buns,photo/film
canned vegetables,tropical fruit,whipped/sour cream
UHT-milk,brown bread,canned beer,baking powder,butter,butter milk,long life bakery product
yogurt,bottled beer
frozen meals,root vegetables,beverages
bottled water,rolls/buns
sausage,tropical fruit
curd,frankfurter,specialty cheese
sliced cheese,whipped/sour cream,canned beer
other vegetables,rolls/buns
newspapers,whole milk
soda,bottled beer
pork,whole milk
dessert,cream cheese
dishes,waffles,pastry
cereals,sugar
shopping bags,whole milk
waffles,tropical fruit
other vegetables,dishes,other vegetables
salty snack,canned beer
other vegetables,pip fruit
soda,other vegetables
finished products,pork,citrus fruit,misc. beverages
rolls/buns,rolls/buns
house keeping products,soda,bottled water
salty snack,chocolate
fruit/vegetable juice,fruit/vegetable juice
detergent,rolls/buns,soft cheese
soda,spices
other vegetables,soda
bottled beer,hamburger meat,sweet spreads,curd
berries,beef
pastry,soda,pastry
sliced cheese,rolls/buns
candy,whole milk
other vegetables,frozen meals
shopping bags,citrus fruit,whole milk,sliced cheese
pork,photo/film,liquor
soda,root vegetables
cream cheese,hamburger meat
liver loaf,pastry,bottled water,bottled beer
frankfurter,shopping bags
ice cream,white wine
whipped/sour cream,bottled beer
soda,tropical fruit
other vegetables,yogurt,whipped/sour cream,napkins
sausage,frozen vegetables
other vegetables,beef,whole milk,soda
berries,other vegetables
ham,yogurt
chocolate,meat spreads
fruit/vegetable juice,fish
long life bakery product,rolls/buns
spices,seasonal products,cat food
yogurt,canned beer
bottled beer,soda,shopping bags
whole milk,soda,chicken
soda,pip fruit,jam,pastry
whipped/sour cream,tropical fruit,other vegetables,other vegetables,butter milk,chicken,sausage,organic sausage
coffee,rolls/buns
whipped/sour cream,other vegetables,white bread,UHT-milk,margarine
tea,cat food,curd,bottled water,frozen vegetables
other vegetables,roll products
semi-finished bread,tropical fruit,bottled water
cocoa drinks,sausage
dessert,soda
red/blush wine,beverages
rolls/buns,pastry
whipped/sour cream,whole milk
berries,other vegetables
whole milk,ice cream
white wine,yogurt,other vegetables,frozen vegetables
waffles,chocolate
citrus fruit,tropical fruit
whole milk,skin care
long life bakery product,pork
margarine,root vegetables,ice cream
dish cleaner,brown bread
waffles,herbs,dessert
finished products,rolls/buns
condensed milk,berries,whipped/sour cream
yogurt,other vegetables
other vegetables,rolls/buns,sweet spreads
roll products,specialty bar
butter milk,other vegetables,candy,fruit/vegetable juice,UHT-milk,frozen vegetables
canned beer,specialty bar,white bread,newspapers
bottled beer,rolls/buns,rolls/buns,root vegetables
yogurt,citrus fruit
canned beer,canned beer
whole milk,citrus fruit
brown bread,ham,whole milk
rolls/buns,whole milk,chicken,root vegetables
grapes,root vegetables
brown bread,UHT-milk
frankfurter,frankfurter,pip fruit,yogurt
bottled water,whole milk
pot plants,whole milk
canned fish,root vegetables
whole milk,rolls/buns
sausage,newspapers
white wine,beef,pip fruit
beverages,margarine,hamburger meat
soda,chocolate
coffee,coffee,mayonnaise,newspapers,other vegetables,hamburger meat,citrus fruit,dish cleaner
curd,whole milk
coffee,pot plants,frozen vegetables
root vegetables,rolls/buns
yogurt,yogurt
pork,fruit/vegetable juice
whole milk,pastry,root vegetables,soda
napkins,dessert
coffee,root vegetables
beef,frozen meals,canned beer,canned beer,coffee
coffee,rice
root vegetables,other vegetables,rolls/buns,pastry
pip fruit,candy
frozen vegetables,fruit/vegetable juice
whole milk,yogurt
sugar,root vegetables,rolls/buns,rolls/buns,UHT-milk,spread cheese,misc. beverages
sliced cheese,dishes,zwieback,cat food,canned beer
pork,whole milk
spread cheese,hamburger meat
UHT-milk,processed cheese
chicken,liquor
flour,other vegetables
tropical fruit,other vegetables
white bread,other vegetables,soups
soda,shopping bags
root vegetables,chicken
citrus fruit,pork
beverages,dessert
ham,beverages
soda,root vegetables
liquor,whole milk,tropical fruit
whole milk,soda
soda,shopping bags,napkins
beef,rolls/buns
napkins,margarine,frozen meals,chocolate,beef,butter
other vegetables,soda
salt,rolls/buns,whole milk,yogurt
rolls/buns,frankfurter
whole milk,rolls/buns
other vegetables,pastry
sausage,mustard
pip fruit,brown bread
bottled water,chicken,rolls/buns,citrus fruit
whole milk,whipped/sour cream
sweet spreads,frozen fish
other vegetables,whole milk
shopping bags,rolls/buns,root vegetables
brown bread,frankfurter
photo/film,soda,cream cheese
bottled beer,semi-finished bread
UHT-milk,tropical fruit
domestic eggs,whole milk
pork,other vegetables,soda,ice cream
rolls/buns,ice cream,domestic eggs,root vegetables
newspapers,frozen dessert,tropical fruit
canned beer,yogurt,white bread
sliced cheese,pork
cream cheese,toilet cleaner
pork,soda
yogurt,bottled water,soda,pastry
dog food,bottled water,other vegetables,root vegetables,domestic eggs,whole milk,meat
white wine,specialty cheese
bottled beer,tropical fruit
berries,soap
bottled water,flower (seeds)
curd,yogurt
bottled water,other vegetables,rum
soda,dishes
other vegetables,shopping bags
butter,canned beer
sausage,cream cheese,oil
dish cleaner,waffles
meat,onions,whole milk,whole milk
ham,UHT-milk
pip fruit,frozen meals
newspapers,domestic eggs
whole milk,soda,tropical fruit,pip fruit
other vegetables,yogurt,frankfurter,rolls/buns,yogurt,UHT-milk,bottled beer,soups
soda,pasta
sugar,coffee,chocolate
waffles,cling film/bags
brown bread,whipped/sour cream
white bread,spread cheese
onions,root vegetables
dessert,sausage
margarine,whole milk
whole milk,pastry
packaged fruit/vegetables,cream cheese,specialty bar,domestic eggs,chocolate
bottled beer,soda
misc. beverages,brown bread
other vegetables,margarine,soda,salty snack
UHT-milk,rolls/buns
semi-finished bread,pork
domestic eggs,canned beer
hamburger meat,coffee,sausage,frankfurter,soda,root vegetables,chewing gum,pastry
beverages,other vegetables
sauces,herbs
soda,brown bread
yogurt,frankfurter,cat food
white bread,citrus fruit
dish cleaner,hamburger meat
root vegetables,shopping bags
cling film/bags,canned fish
dessert,margarine
whole milk,specialty cheese,citrus fruit
canned beer,long life bakery product,rolls/buns
tidbits,sausage,yogurt
whipped/sour cream,whole milk
bottled water,whole milk
other vegetables,white wine,specialty fat
soda,soda
yogurt,sausage
whipped/sour cream,canned beer
dessert,yogurt
other vegetables,whole milk
margarine,whipped/sour cream,snack products,sausage,butter
citrus fruit,beef
frozen potato products,yogurt
sugar,other vegetables,frankfurter
whole milk,flour,napkins
curd cheese,sausage
chicken,whole milk,snack products
frozen vegetables,whole milk,sausage,chocolate,root vegetables
specialty chocolate,root vegetables,canned beer,frozen fish,frozen vegetables
yogurt,hygiene articles,grapes
fruit/vegetable juice,beef
other vegetables,whole milk
coffee,dish cleaner
frozen dessert,specialty chocolate
packaged fruit/vegetables,frankfurter
soda,shopping bags
candy,waffles,ketchup
soda,beef
beef,tropical fruit
UHT-milk,whole milk
napkins,yogurt
sausage,frozen potato products
root vegetables,beef
yogurt,other vegetables
ice cream,seasonal products,chocolate
margarine,sausage
kitchen towels,rolls/buns
soda,frankfurter
frozen fish,whole milk
packaged fruit/vegetables,yogurt
mayonnaise,whole milk,soda
onions,coffee
yogurt,other vegetables,instant coffee
oil,dishes
misc. beverages,whole milk,pot plants
coffee,canned fish
newspapers,fruit/vegetable juice
tropical fruit,rolls/buns
curd,whole milk
tropical fruit,other vegetables,hygiene articles
whipped/sour cream,domestic eggs,sausage,whole milk
artif. sweetener,herbs
yogurt,finished products
napkins,pastry
dessert,root vegetables,other vegetables
chocolate,cleaner,vinegar,herbs
vinegar,pork,onions,rolls/buns
frozen chicken,bottled water
pip fruit,other vegetables
brown bread,whole milk
other vegetables,domestic eggs
sugar,hard cheese
margarine,margarine,white bread,fruit/vegetable juice
chocolate,rolls/buns
soft cheese,tropical fruit
misc. beverages,rolls/buns,yogurt,specialty chocolate
yogurt,tropical fruit
beef,frankfurter,whipped/sour cream,curd
candy,root vegetables,yogurt,rolls/buns,tropical fruit
chicken,curd
soda,sausage
butter milk,newspapers
semi-finished bread,tropical fruit
whole milk,red/blush wine
dishes,dessert
pork,beef
vinegar,nuts/prunes
rolls/buns,soda
bottled beer,misc. beverages,sausage
whipped/sour cream,pickled vegetables,pastry
root vegetables,other vegetables
grapes,coffee
chocolate,root vegetables
onions,dessert
newspapers,beef
yogurt,canned beer
other vegetables,hamburger meat,chocolate marshmallow
house keeping products,root vegetables,rum,hamburger meat,sausage
root vegetables,detergent,whole milk
hamburger meat,baking powder,packaged fruit/vegetables
specialty bar,organic sausage,yogurt,whole milk
pickled vegetables,other vegetables
zwieback,soda
butter,whole milk
tropical fruit,yogurt
frozen meals,cat food,processed cheese,fruit/vegetable juice
sausage,dessert
meat,other vegetables
whole milk,margarine
canned beer,herbs
chocolate,prosecco,sausage,roll products
whole milk,citrus fruit
ham,frozen meals
waffles,beef
sparkling wine,tropical fruit,cat food
onions,bottled water,hard cheese,cream cheese
domestic eggs,rolls/buns
rolls/buns,soda,cat food,other vegetables
newspapers,cat food
hamburger meat,root vegetables,fruit/vegetable juice
soda,cream cheese
whole milk,canned beer
hygiene articles,napkins
whole milk,pork
dessert,dishes
margarine,root vegetables
whole milk,butter,citrus fruit,bottled water
white bread,bottled beer
soda,soda
root vegetables,berries,white bread,whipped/sour cream,other vegetables,hygiene articles
soda,newspapers
shopping bags,whole milk
chocolate,shopping bags
root vegetables,dog food
canned beer,whole milk
bottled beer,yogurt
soda,canned beer,soda
sausage,frankfurter
spread cheese,yogurt,frozen vegetables
frankfurter,frozen vegetables
pip fruit,sausage
pork,other vegetables
other vegetables,baking powder,bottled water
specialty bar,chocolate,yogurt,citrus fruit
pastry,whole milk,processed cheese
frozen dessert,other vegetables,chewing gum
brown bread,shopping bags,bottled water
napkins,soda
light bulbs,tea
butter,UHT-milk,soda
soda,rolls/buns
newspapers,soft cheese,yogurt,spices,condensed milk,chicken,nut snack,whole milk
citrus fruit,brown bread
domestic eggs,white bread
beef,brown bread
domestic eggs,whole milk
other vegetables,shopping bags,salty snack
root vegetables,semi-finished bread
misc. beverages,root vegetables,frozen dessert
packaged fruit/vegetables,misc. beverages
rolls/buns,flour,chewing gum,soda
canned beer,yogurt
berries,grapes
white bread,pork,domestic eggs
shopping bags,whole milk
misc. beverages,rolls/buns,root vegetables,frozen vegetables
specialty cheese,frozen fish
margarine,rolls/buns,tidbits
meat,whole milk
berries,domestic eggs
curd,brown bread
hard cheese,bottled beer
white bread,whole milk
tropical fruit,root vegetables
ice cream,long life bakery product
frozen meals,whole milk
canned beer,rolls/buns
whole milk,yogurt,chewing gum
coffee,onions,whole milk,canned beer
tropical fruit,candy
seasonal products,rolls/buns
whole milk,yogurt,abrasive cleaner
cream cheese,cleaner
shopping bags,dessert,yogurt
soda,soda
dessert,pork
other vegetables,cat food
curd,other vegetables
oil,soda
napkins,bottled beer,salty snack
rolls/buns,hamburger meat
whipped/sour cream,bottled beer
brandy,processed cheese
rolls/buns,white bread
frozen fish,salty snack
sliced cheese,butter
white wine,yogurt,coffee,sausage
sausage,bottled beer,fruit/vegetable juice,tropical fruit
pip fruit,soda
rolls/buns,beef
UHT-milk,specialty bar,ice cream
fruit/vegetable juice,bottled beer,whole milk,bottled beer
citrus fruit,ham
yogurt,sausage,whole milk
brown bread,pastry
berries,rolls/buns,fruit/vegetable juice
sausage,shopping bags
beef,candles,sausage,oil
ice cream,other vegetables
chewing gum,coffee,dog food
pastry,frozen potato products
butter,spices
whole milk,rolls/buns
hard cheese,whipped/sour cream
cream cheese,UHT-milk
whole milk,shopping bags
ham,root vegetables,other vegetables,newspapers
frozen vegetables,beef,white bread
whole milk,beverages
chicken,rolls/buns
rolls/buns,semi-finished bread
frozen potato products,chocolate marshmallow
other vegetables,beef,bottled water
bottled water,grapes
brown bread,soda
pip fruit,soft cheese,dishes
ham,napkins,rice
domestic eggs,whole milk,butter milk
shopping bags,ice cream,soda
soda,cream cheese
pastry,cream cheese
yogurt,whole milk
white bread,dog food,potato products
brown bread,frozen vegetables,frozen meals,whole milk
rolls/buns,rolls/buns
tropical fruit,spread cheese
hamburger meat,chewing gum,curd
frankfurter,soda,ice cream
flour,shopping bags,whole milk,shopping bags,waffles
domestic eggs,pork
root vegetables,frozen dessert,oil
other vegetables,yogurt
rolls/buns,beverages
root vegetables,white wine,liquor (appetizer)
vinegar,pip fruit
soda,whole milk
chicken,whole milk
fruit/vegetable juice,light bulbs,long life bakery product,canned fish
tropical fruit,pork
whole milk,citrus fruit
yogurt,bottled beer
whole milk,liver loaf
citrus fruit,beef,waffles,waffles
whole milk,chewing gum,citrus fruit,root vegetables,coffee,shopping bags
pasta,hamburger meat
soda,other vegetables
pip fruit,seasonal products
snack products,soda,whole milk
margarine,meat
pork,rolls/buns,whole milk,canned beer
napkins,butter milk,whole milk
brown bread,detergent
chicken,hamburger meat,shopping bags
chocolate,ice cream
brandy,specialty fat
bottled water,pork
sausage,long life bakery product
berries,hygiene articles
shopping bags,butter milk
whole milk,rolls/buns
misc. beverages,salty snack
frankfurter,specialty bar
rolls/buns,yogurt
bottled water,canned beer
cling film/bags,tropical fruit
margarine,sausage
newspapers,whole milk,rolls/buns,whole milk
soda,whole milk
beef,napkins
frozen meals,margarine
ice cream,tropical fruit
coffee,rolls/buns
soda,pastry
beef,other vegetables,ice cream
whole milk,pastry,pastry,margarine
canned beer,sausage,whipped/sour cream
pickled vegetables,soda,other vegetables
other vegetables,frozen vegetables
brown bread,dessert
cat food,newspapers
herbs,root vegetables
whole milk,margarine,sausage
rolls/buns,curd,other vegetables,liquor
whole milk,tropical fruit
herbs,organic sausage
citrus fruit,baking powder
newspapers,rolls/buns
citrus fruit,bottled beer
pork,margarine,pork,other vegetables
sugar,sausage,yogurt
frankfurter,rolls/buns
misc. beverages,soda
yogurt,sparkling wine,root vegetables
yogurt,soda
UHT-milk,sliced cheese,chocolate
onions,bottled water
yogurt,sausage,baking powder
domestic eggs,sausage,rolls/buns,whole milk,other vegetables,waffles
sparkling wine,female sanitary products
beverages,berries
other vegetables,pastry,citrus fruit,pastry
salty snack,sausage
hygiene articles,yogurt
berries,canned fish,waffles
pork,brown bread
other vegetables,newspapers,chicken,napkins
soda,frozen vegetables
butter,other vegetables
UHT-milk,fruit/vegetable juice
canned beer,beef
butter,whole milk,processed cheese,meat
tropical fruit,domestic eggs,citrus fruit,root vegetables
long life bakery product,beverages,hygiene articles
pickled vegetables,mustard,bottled beer,newspapers
newspapers,pip fruit
cream cheese,pudding powder
chocolate,hard cheese,other vegetables
fruit/vegetable juice,whipped/sour cream,yogurt,citrus fruit,dog food,rolls/buns,soda,whole milk
soda,whipped/sour cream
rolls/buns,ham,bottled beer
shopping bags,butter
misc. beverages,white wine,chewing gum
candles,rolls/buns,hamburger meat
whipped/sour cream,butter milk,soda
beef,curd cheese,whole milk,whole milk,whipped/sour cream
white wine,bottled beer
soda,softener
cream cheese,baking powder
butter milk,hygiene articles
berries,pork
pastry,tropical fruit
finished products,flower (seeds)
rolls/buns,specialty bar,oil,beverages,detergent,other vegetables
beef,chocolate
soda,pip fruit
root vegetables,rolls/buns,salty snack
rolls/buns,herbs
detergent,butter
canned beer,baking powder
other vegetables,newspapers
pork,margarine
beef,oil,herbs
other vegetables,chocolate
salad dressing,sausage
yogurt,specialty bar,specialty chocolate
citrus fruit,beverages
meat,butter milk
soda,pastry
canned beer,whole milk,root vegetables,newspapers,whole milk
bottled water,other vegetables
cat food,chicken
domestic eggs,canned beer
chewing gum,softener
white wine,white bread
long life bakery product,sausage
cream cheese,rolls/buns
white wine,specialty bar
frankfurter,domestic eggs
specialty bar,rolls/buns
yogurt,napkins,root vegetables
butter,newspapers,frankfurter
beef,frozen vegetables,abrasive cleaner,UHT-milk
sausage,other vegetables,rolls/buns
soda,root vegetables,hygiene articles
other vegetables,frozen vegetables
specialty chocolate,soda,frozen meals,liquor (appetizer)
sugar,root vegetables
pork,canned beer
brown bread,bottled water
other vegetables,pip fruit
white bread,bottled water
pork,chicken,brandy
bottled water,specialty vegetables,whipped/sour cream
pork,citrus fruit
dog food,frankfurter
soda,other vegetables,cream cheese
ice cream,pip fruit
pork,mayonnaise
bottled water,canned fish,rolls/buns
onions,rolls/buns
ham,canned beer
butter milk,roll products
whipped/sour cream,oil,bottled water
frozen fish,soda,yogurt
other vegetables,other vegetables
misc. beverages,herbs,yogurt
flour,pork
pasta,pip fruit,red/blush wine,root vegetables
coffee,turkey,hard cheese,margarine
butter,hygiene articles
coffee,grapes
cat food,yogurt,bottled beer,pastry
rolls/buns,candy,tropical fruit
processed cheese,UHT-milk,dessert
misc. beverages,soda
pet care,bottled water
other vegetables,syrup
frozen meals,dessert
sugar,fruit/vegetable juice
rolls/buns,seasonal products
soda,photo/film
bottled water,frozen vegetables
UHT-milk,pet care
root vegetables,frozen vegetables
yogurt,rolls/buns,ice cream,flower soil/fertilizer,whipped/sour cream
frankfurter,other vegetables
fruit/vegetable juice,pasta
soda,root vegetables
baking powder,other vegetables
yogurt,citrus fruit
curd,frozen fish,sliced cheese
fruit/vegetable juice,shopping bags
soda,whole milk
yogurt,chocolate
ice cream,newspapers
butter milk,bottled water
newspapers,root vegetables,beef,whole milk
berries,other vegetables,cream cheese
cat food,newspapers
shopping bags,whole milk
frozen meals,yogurt,abrasive cleaner
soda,berries
coffee,canned beer
frankfurter,coffee
canned vegetables,whole milk
bottled water,shopping bags,bottled water
whole milk,frozen potato products
semi-finished bread,whole milk,pip fruit,tropical fruit,pot plants
onions,candy,coffee,condensed milk
white bread,newspapers,pastry,whole milk
yogurt,shopping bags
grapes,pastry
sausage,waffles,rolls/buns
rolls/buns,soda
whole milk,margarine
whole milk,cream cheese
packaged fruit/vegetables,yogurt
whipped/sour cream,frozen fish
pork,bottled beer,flour
mayonnaise,chicken,soda,sparkling wine
white bread,bottled beer
whipped/sour cream,candy
citrus fruit,curd
chocolate,cat food
white bread,hygiene articles
brown bread,rolls/buns,chocolate,citrus fruit,frozen fish
tropical fruit,citrus fruit
soda,whole milk,rolls/buns,brown bread
sausage,other vegetables,fruit/vegetable juice
specialty bar,other vegetables
margarine,shopping bags,tropical fruit,sausage,yogurt,rolls/buns
rolls/buns,hard cheese
dental care,bottled water
hard cheese,whole milk,rolls/buns,bottled beer,dishes,pip fruit,brown bread,soda
chewing gum,yogurt,pip fruit
other vegetables,candy,condensed milk,bottled beer,pork
root vegetables,sausage
rolls/buns,newspapers
coffee,white bread
roll products,soda
flour,flower (seeds),bottled water
shopping bags,curd,other vegetables
canned beer,pasta
whipped/sour cream,frozen meals,mayonnaise
dessert,curd
whole milk,sauces
baking powder,bottled water,UHT-milk
brown bread,canned beer
curd,shopping bags
shopping bags,pasta
butter milk,whole milk
cream cheese,whole milk
other vegetables,cookware
photo/film,white wine,other vegetables,margarine,brown bread,canned fish,sliced cheese
UHT-milk,beef,ice cream,pip fruit,whole milk,rolls/buns,fruit/vegetable juice
sausage,sliced cheese
bottled beer,pork
rolls/buns,whole milk
bottled beer,bottled water,cream cheese
onions,curd
cling film/bags,coffee
canned beer,tropical fruit
waffles,root vegetables
rolls/buns,bottled beer,root vegetables,bottled water
whipped/sour cream,grapes
soda,brown bread
sausage,frozen vegetables,red/blush wine,cream,citrus fruit
sausage,brown bread,frankfurter,canned beer
cream cheese,shopping bags
pastry,packaged fruit/vegetables
whole milk,spread cheese
rolls/buns,yogurt
other vegetables,coffee
onions,photo/film
curd,ham
dessert,other vegetables
whole milk,margarine
whole milk,roll products
berries,margarine
other vegetables,canned beer,waffles,oil
hard cheese,frankfurter
beverages,bottled water
domestic eggs,pork
frankfurter,sausage
beverages,chocolate
cream cheese,bottled water
whipped/sour cream,whole milk,cream cheese,napkins
other vegetables,bottled beer,liquor
curd,whole milk,chewing gum,brown bread
other vegetables,bottled water
whole milk,pet care,curd,frozen vegetables
bottled beer,rice,canned vegetables,butter milk
chicken,frozen vegetables
tropical fruit,canned beer
frozen vegetables,grapes
frozen meals,other vegetables,turkey,canned vegetables
whole milk,rolls/buns
sugar,sauces,pastry,tropical fruit,bottled water,sliced cheese
domestic eggs,beverages
detergent,yogurt
tropical fruit,pot plants
soap,onions,cream cheese,root vegetables
dessert,curd,rolls/buns,red/blush wine
pip fruit,bottled beer
other vegetables,margarine
beef,root vegetables
frankfurter,dessert
pastry,pet care,red/blush wine
soda,organic products,sugar,waffles
citrus fruit,yogurt
root vegetables,pastry
domestic eggs,bottled water
fruit/vegetable juice,bottled water
chocolate,whipped/sour cream
flower (seeds),sausage
root vegetables,whole milk,frozen meals,other vegetables
frankfurter,root vegetables
yogurt,canned beer,rolls/buns,shopping bags,butter milk
soda,citrus fruit
pastry,newspapers
tropical fruit,rolls/buns
pork,pip fruit
root vegetables,misc. beverages
yogurt,hard cheese
yogurt,yogurt
beverages,specialty chocolate
yogurt,meat
rolls/buns,red/blush wine,soda
curd,other vegetables
other vegetables,curd
brown bread,butter milk
frozen meals,cake bar,cake bar,beverages
fruit/vegetable juice,root vegetables
hard cheese,curd,shopping bags
other vegetables,hard cheese,coffee,whipped/sour cream,newspapers,soda
seasonal products,rolls/buns,frankfurter
cat food,sparkling wine
root vegetables,pork
other vegetables,vinegar,pot plants
dishes,tropical fruit
rolls/buns,sauces,rolls/buns,flour,female sanitary products,packaged fruit/vegetables,brown bread,root vegetables
fruit/vegetable juice,candy,hygiene articles
brown bread,canned fish
meat,beverages
white bread,rolls/buns
ham,frozen meals
berries,whipped/sour cream
red/blush wine,salty snack,root vegetables
chicken,shopping bags,rolls/buns,soda,butter
bottled water,other vegetables
roll products,coffee
hamburger meat,pasta
rice,tropical fruit
rolls/buns,butter
UHT-milk,chicken
hamburger meat,shopping bags
canned vegetables,soda
pickled vegetables,butter milk
cream cheese,frozen vegetables,pastry,bottled beer
beef,frozen vegetables
sausage,berries
citrus fruit,rolls/buns
white wine,chicken,margarine
sausage,waffles
Instant food products,liquor
dessert,pork
grapes,pip fruit,cling film/bags,root vegetables,photo/film
newspapers,female sanitary products,candy
whole milk,soda
frozen vegetables,liquor (appetizer)
brown bread,white bread
canned beer,beef
citrus fruit,pork,pip fruit,yogurt,brown bread,male cosmetics
other vegetables,rolls/buns
newspapers,frankfurter,other vegetables,root vegetables
brandy,rolls/buns
citrus fruit,root vegetables
canned fish,fruit/vegetable juice
pastry,butter milk,sparkling wine,beef,misc. beverages
pip fruit,rolls/buns
domestic eggs,sausage
curd,tropical fruit
chicken,pip fruit
coffee,root vegetables
brown bread,rice,syrup,canned beer
pastry,napkins,shopping bags,margarine
sausage,beverages
tropical fruit,soda
sausage,cream cheese
frozen vegetables,soda,white bread
soda,margarine,canned fish
zwieback,whole milk,root vegetables
mustard,ice cream,frankfurter,soda
tea,beef
soda,sausage
whole milk,white bread
soda,rolls/buns,brown bread,pork
root vegetables,soda
beverages,pastry
pip fruit,pastry
salty snack,bottled water,pork
salty snack,meat,other vegetables
berries,tropical fruit
shopping bags,pip fruit,butter
soda,soda
semi-finished bread,yogurt
tropical fruit,whole milk
butter milk,rolls/buns
meat,white bread
rolls/buns,canned beer
pastry,citrus fruit
berries,other vegetables
UHT-milk,soda
frozen vegetables,chewing gum
frankfurter,other vegetables
canned beer,other vegetables
root vegetables,margarine,other vegetables,pastry
soft cheese,pastry
canned fish,yogurt
margarine,hygiene articles,softener
other vegetables,soda
root vegetables,whole milk
root vegetables,sausage,soda,whipped/sour cream
chicken,chocolate marshmallow,hygiene articles
coffee,bottled water,whole milk
sausage,pastry
mustard,rolls/buns
other vegetables,dessert
citrus fruit,butter
whole milk,sausage
pastry,whole milk
processed cheese,white bread
whole milk,tropical fruit,tropical fruit
canned beer,sugar
whole milk,pork,salt,tropical fruit
pork,root vegetables,curd,canned vegetables,fruit/vegetable juice,nut snack,cream cheese,root vegetables
dessert,other vegetables
domestic eggs,frozen vegetables
soda,chocolate,sugar,white bread
yogurt,soda
rolls/buns,pet care
rolls/buns,fruit/vegetable juice,pasta,pip fruit
citrus fruit,other vegetables,dessert,bottled beer
rolls/buns,bottled water
specialty cheese,berries
nut snack,soda
coffee,soda
shopping bags,cream cheese,cream cheese
citrus fruit,butter,tropical fruit,ham
shopping bags,pastry
beverages,sausage
pip fruit,bottled water
tropical fruit,yogurt
brown bread,salt
margarine,chocolate
shopping bags,long life bakery product,condensed milk
canned fish,napkins,yogurt
fruit/vegetable juice,dessert
tropical fruit,whipped/sour cream
candles,frozen vegetables,chicken
white wine,butter milk
coffee,berries,pickled vegetables
sausage,other vegetables
soda,bottled water
rolls/buns,other vegetables,newspapers,rolls/buns,whole milk
salt,misc. beverages
citrus fruit,shopping bags
pastry,beef,candy
citrus fruit,pastry
soda,beef
citrus fruit,pip fruit
newspapers,sausage
dish cleaner,butter
whipped/sour cream,yogurt
salty snack,vinegar,pastry
liver loaf,canned vegetables,canned beer,tropical fruit
other vegetables,chicken
whole milk,whole milk
brown bread,other vegetables
hamburger meat,mustard,white wine,butter,yogurt,curd cheese,frozen meals,soda
hard cheese,soda
shopping bags,flower (seeds)
zwieback,root vegetables
soda,bottled beer,sweet spreads,pasta,frozen meals
frankfurter,hygiene articles,rolls/buns
meat,vinegar
liquor,pastry
sliced cheese,rolls/buns,rolls/buns
chocolate,whole milk,citrus fruit
citrus fruit,hamburger meat,other vegetables,specialty chocolate
misc. beverages,whipped/sour cream,pastry,frankfurter,mayonnaise
tropical fruit,shopping bags
whole milk,whole milk
whole milk,liquor (appetizer)
curd,rolls/buns
long life bakery product,fruit/vegetable juice
soda,dish cleaner,other vegetables,other vegetables
roll products,newspapers
berries,newspapers
tropical fruit,dishes
root vegetables,frozen potato products
whole milk,canned fish
yogurt,other vegetables
misc. beverages,brown bread,whole milk,bottled beer
herbs,root vegetables
frozen meals,chocolate marshmallow,rolls/buns
ice cream,pastry
pasta,meat
white bread,fruit/vegetable juice
yogurt,detergent,bottled water,domestic eggs
white bread,whipped/sour cream
bottled water,long life bakery product,tropical fruit
rolls/buns,canned beer
rolls/buns,pastry
pip fruit,herbs
long life bakery product,turkey
soda,frankfurter
other vegetables,bottled water
root vegetables,chocolate
baking powder,flour
beverages,white wine,frozen potato products
root vegetables,misc. beverages,other vegetables
yogurt,other vegetables
soda,soda,bottled beer,beef
